OBJECTID,BOUNDARY,LEGEND,DATA_SRC,Shape__Length
1,Town,Town,MA,13734.0979596639
2,Town,Town,MA,6572.27416904776
3,Town,Town,MA,1154.1049481845
4,County,Town,MA,29616.4767168952
5,County,Town,MA,9737.67292063581
6,Town,Town,MA,10972.3604278357
7,Town,Town,MA,9744.49347515824
8,County,Town,MA,26944.447191348
9,Town,Town,MA,11669.8823915539
10,County,Town,MA,13430.3793593169
11,Town,Town,MA,17067.6971612427
12,Town,Town,MA,19218.8029610365
13,Town,Town,MA,20251.7464455555
14,Town,Town,MA,16809.1061461917
15,Town,Town,MA,10144.9203576073
16,Town,Town,MA,36406.1774313284
17,Town,Town,MA,20253.3508890723
18,Town,Town,MA,28165.5932208333
19,Town,Town,MA,4673.39286811706
20,Town,Town,MA,26448.9577076088
21,Town,Town,MA,10015.3096538066
22,Town,Town,MA,7948.74682633168
23,Town,Town,MA,13838.4735756094
24,Town,Town,MA,13514.657063099
25,Town,Town,NY,20796.913363427
26,Town,Town,MA,4488.98201910752
27,Town,Town,MA,23499.1117516362
28,County,Town,MA,22844.566986932
29,Town,Town,MA,3505.81844206755
30,Town,Town,MA,11740.8468256004
31,Town,Town,MA,12065.6905861738
32,Town,Town,MA,41366.9630999557
33,Town,Town,MA,29703.4830202545
34,Town,Town,MA,1622.14379162002
35,State,State,NY,12110.0370384128
36,Town,Town,NY,41415.2387635341
37,Town,Town,MA,10318.7586002194
38,Town,Town,MA,24354.1343656542
39,Town,Town,MA,31680.7535653462
40,Town,Town,MA,19066.4370399259
41,Town,Town,MA,37742.5583629705
42,Town,Town,MA,9862.5631080823
43,Town,Town,MA,24072.2025364808
44,Town,Town,MA,20776.5421457689
45,Town,Town,MA,27147.3045928746
46,Town,Town,MA,12238.7273307332
47,Town,Town,MA,12828.0219660694
48,Town,Town,MA,25237.4217145372
49,Town,Town,MA,29863.2083999361
50,County,Town,MA,16866.459661542
51,Town,Town,MA,19955.4039548896
52,County,Town,NY,6363.76520769872
53,County,Town,NY,11331.1812869356
54,Town,Town,NY,8879.64936082025
55,Town,Town,NY,37310.4141885616
56,County,Town,MA,20592.8963235291
57,County,Town,MA,22473.0518495347
58,Town,Town,MA,14220.0524150514
59,Town,Town,MA,23316.0893025593
60,County,Town,MA,5522.85382003494
61,Town,Town,MA,16115.4298843599
62,Town,Town,MA,29667.1926133362
63,Town,Town,MA,7017.08129333249
64,Town,Town,MA,4335.47532665455
65,Town,Town,NY,30311.3495857986
66,Town,Town,MA,6576.99778894133
67,Town,Town,MA,1350.88196353618
68,Town,Town,NY,38792.6850295201
69,Town,Town,MA,21742.9957893284
70,County,Town,MA,37344.4681486289
71,Town,Town,MA,24644.0870554733
72,County,Town,MA,28398.281192971
73,County,Town,MA,5502.78061178136
74,Town,Town,MA,13014.890712946
75,Town,Town,MA,25562.2159274051
76,Town,Town,NJ,4099.17685466409
77,Town,Town,NJ,1849.32702648454
78,Town,Town,NJ,5409.9002903909
79,State,State,NJ,6106.20819990732
80,Town,Town,NJ,5445.21449225799
81,Town,Town,NJ,15746.9023806723
82,Town,Town,NJ,4903.22446309207
83,Town,Town,CT,47820.0134477016
84,State,State,NJ,11046.430184863
85,State,State,CT,33258.6540845611
86,Town,Town,NJ,7257.00064284395
87,Town,Town,NJ,18318.6110439488
88,Town,Town,NY,16102.4154190148
89,Town,Town,NJ,1492.77052511077
90,Town,Town,NJ,16573.201642619
91,State,State,NJ,6405.48086049464
92,Town,Town,NJ,4415.88935571158
93,Town,Town,NJ,17652.6743242508
94,Town,Town,NJ,1918.01689451931
95,Town,Town,NJ,3734.23691805267
96,Town,Town,NJ,3175.36005637481
97,State,State,NJ,5545.13399739166
98,Town,Town,NJ,8779.28249171286
99,Town,Town,NJ,5932.92650046218
100,Town,Town,NJ,9476.24928347144
101,County,Town,NY,26887.3652382031
102,State,State,NJ,6155.39835113707
103,Town,Town,NJ,28952.655345277
104,Town,Town,NJ,7212.89980960254
105,Town,Town,NJ,10101.5092347589
106,Town,Town,NY,56854.1417220608
107,Town,Town,NJ,9651.99696418383
108,Town,Town,NJ,4666.17890096067
109,Town,Town,NJ,4770.47881069813
110,Town,Town,NJ,5688.67124698632
111,Town,Town,NJ,2803.99932815028
112,Town,Town,NJ,13905.1177485737
113,Town,Town,NY,15007.8727036314
114,Town,Town,NY,214.857729078472
115,Town,Town,NJ,9658.94170316854
116,Town,Town,NY,6233.80549574961
117,Town,Town,NJ,10335.5797080876
118,Town,Town,NJ,4338.99376546
119,Town,Town,NY,35705.8398234143
120,Town,Town,NY,20191.6381034458
121,Town,Town,NJ,3975.30167336691
122,Town,Town,NY,293.139731967987
123,Town,Town,NY,24887.2410428881
124,Town,Town,NY,6276.71905692846
125,Town,Town,NJ,7400.87903076297
126,Town,Town,NJ,10089.4923474932
127,Town,Town,NJ,8819.82681119775
128,Town,Town,NJ,2697.33527385661
129,Town,Town,NJ,12104.5047350004
130,Town,Town,NJ,17727.1894956466
131,Town,Town,NY,6921.26654440291
132,Town,Town,NJ,4028.86181591118
133,Town,Town,NJ,5203.82690354214
134,Town,Town,NJ,8398.23919907309
135,Town,Town,NJ,6259.43997664908
136,Town,Town,NJ,8708.3033036772
137,Town,Town,NJ,6975.54093031241
138,Town,Town,NY,14744.1703746708
139,Town,Town,NJ,13089.0230788674
140,Town,Town,NY,25074.1521361186
141,Town,Town,NJ,7838.6293135736
142,Town,Town,NJ,10549.7773292237
143,Town,Town,NJ,2918.40815423834
144,Town,Town,NJ,12853.7721467525
145,Town,Town,NJ,4895.73250706403
146,Town,Town,MA,848.053017716865
147,Town,Town,MA,1205.35207290833
148,Town,Town,MA,6063.62652787087
149,County,Town,MA,2627.10999702756
150,Town,Town,MA,9684.94819958626
151,Town,Town,MA,1661.14554468985
152,County,Town,MA,4517.50433338974
153,County,Town,MA,3258.17411280318
154,Town,Town,NY,23809.913189923
155,Town,Town,NY,2280.78969874754
156,Town,Town,MA,9842.46505223302
157,Town,Town,MA,10629.4374168171
158,Town,Town,MA,4706.60123435547
159,Town,Town,MA,6293.69838096547
160,Town,Town,MA,5248.82272850768
161,Town,Town,MA,5516.09604637157
162,Town,Town,NY,31743.8678510551
163,Town,Town,MA,14203.5181136393
164,Town,Town,MA,3113.21043221489
165,Town,Town,MA,21590.3062311066
166,Town,Town,MA,5202.57775632789
167,Town,Town,MA,24263.2999212156
168,Town,Town,MA,11784.6384360969
169,Town,Town,NY,15800.1942711439
170,Town,Town,NY,8165.31866874849
171,Town,Town,MA,12543.8445526673
172,Town,Town,MA,17258.4576972806
173,Town,Town,MA,14036.2901088942
174,Town,Town,MA,11287.0575118378
175,Town,Town,MA,21841.449226935
176,Town,Town,NY,30086.7430417844
177,County,Town,NY,12598.5954269264
178,Town,Town,MA,18603.3692759227
179,Town,Town,MA,15590.8120671613
180,Town,Town,MA,16728.9704239926
181,Town,Town,MA,36338.3278586505
182,Town,Town,MA,17492.3158156014
183,Town,Town,MA,4637.58071181428
184,Town,Town,MA,27563.4786796762
185,Town,Town,MA,20559.6889164775
186,Town,Town,MA,18822.0377529623
187,Town,Town,NY,15493.7741337642
188,Town,Town,MA,19224.5775854005
189,Town,Town,MA,18794.8841932307
190,Town,Town,MA,22230.5126285693
191,Town,Town,MA,13078.1696541321
192,Town,Town,MA,17376.2885791738
193,Town,Town,MA,4113.24925943392
194,Town,Town,MA,16663.067074566
195,Town,Town,NY,32170.2737640784
196,Town,Town,MA,28124.133403687
197,Town,Town,MA,19412.9564521025
198,Town,Town,MA,15779.3764223993
199,Town,Town,MA,16310.7730296798
200,Town,Town,MA,21151.1214362316
201,County,Town,MA,21674.0947562528
202,Town,Town,MA,15757.1837266992
203,Town,Town,MA,16982.0341213451
204,Town,Town,MA,20335.8872537295
205,Town,Town,MA,36090.2112975693
206,Town,Town,MA,21188.7195646444
207,Town,Town,MA,14465.1347984968
208,Town,Town,NY,13345.202140241
209,County,Town,MA,24047.6808643911
210,Town,Town,MA,39041.0154607022
211,County,Town,MA,37333.5784644575
212,Town,Town,MA,23039.8610261906
213,County,Town,NY,20687.5365787626
214,Town,Town,MA,39281.039247861
215,Town,Town,MA,35307.7920608195
216,Town,Town,NY,651.680595902772
217,County,Town,MA,5314.60752324241
218,Town,Town,MA,29412.3370057034
219,Town,Town,MA,8534.52223990302
220,Town,Town,MA,13038.0619871632
221,County,Town,MA,27092.8867717942
222,Town,Town,MA,8874.79891762578
223,Town,Town,MA,25419.5388578513
224,Town,Town,NY,28326.4564469432
225,Town,Town,NY,25114.4000541547
226,Town,Town,MA,13643.5275498761
227,Town,Town,MA,27361.5085673587
228,County,Town,MA,28987.2768817364
229,Town,Town,MA,6423.18980808845
230,Town,Town,MA,32128.4668034896
231,Town,Town,MA,7806.23223652031
232,Town,Town,MA,8702.97809803232
233,Town,Town,MA,19269.028046262
234,County,Town,MA,12851.5937553629
235,County,Town,MA,11872.8600729774
236,Town,Town,NY,53894.1660562916
237,Town,Town,MA,10702.2276329668
238,Town,Town,MA,14154.8054002667
239,County,Town,MA,8992.02076000107
240,Town,Town,NY,32496.5074396634
241,Town,Town,MA,15767.7000628022
242,Town,Town,MA,10653.0175582048
243,Town,Town,MA,26107.2507465884
244,Town,Town,MA,23357.5835531371
245,Town,Town,MA,21284.625724247
246,County,Town,MA,14859.1945938647
247,Town,Town,MA,12091.2435419239
248,Town,Town,MA,22690.3027890699
249,Town,Town,MA,43055.2633730393
250,Town,Town,MA,5635.69584868874
251,State,State,NY,38939.6541463137
252,Town,Town,MA,7983.09414483587
253,Town,Town,MA,18152.8092351691
254,Town,Town,MA,8493.11992880132
255,Town,Town,MA,16699.2389886307
256,Town,Town,MA,16974.7114845694
257,Town,Town,MA,18404.3181397336
258,Town,Town,MA,9698.21504703763
259,Town,Town,MA,32080.0422113553
260,Town,Town,MA,33792.1509563362
261,Town,Town,MA,19738.6439213127
262,Town,Town,MA,20054.3222525997
263,Town,Town,MA,7378.14044076186
264,County,Town,MA,18524.448521062
265,Town,Town,MA,28620.9853703509
266,Town,Town,MA,49243.9845605043
267,County,Town,NY,42569.6855690788
268,Town,Town,NY,42481.0871585163
269,Town,Town,MA,11850.6551436707
270,County,Town,NY,3315.01277320881
271,Town,Town,MA,21983.0464655095
272,Town,Town,MA,19531.7144804345
273,Town,Town,MA,28003.8333987958
274,Town,Town,MA,6222.57759918609
275,Town,Town,MA,10270.0504854829
276,Town,Town,MA,35648.6236595925
277,Town,Town,MA,471.666458288663
278,Town,Town,MA,33348.3564018958
279,County,Town,MA,21721.6149794043
280,County,Town,NY,30251.4375221135
281,Town,Town,MA,25121.3888462497
282,County,Town,MA,4278.26999490029
283,County,Town,NY,5090.84779321435
284,Town,Town,MA,30172.2242496336
285,Town,Town,MA,13034.3762619601
286,Town,Town,MA,23122.9877290425
287,Town,Town,MA,28063.0280197599
288,Town,Town,MA,23545.5494519323
289,Town,Town,MA,15832.3126456685
290,Town,Town,MA,20497.8015054283
291,County,Town,NY,18467.4197438277
292,County,Town,MA,23972.017214147
293,Town,Town,MA,14919.1087109066
294,Town,Town,MA,12088.8058007203
295,Town,Town,MA,35847.3351080113
296,Town,Town,MA,14487.07349564
297,Town,Town,MA,6063.83782995226
298,County,Town,NY,17871.9226173888
299,County,Town,NY,22096.4766887824
300,Town,Town,MA,22086.1268396798
301,County,Town,MA,11935.9802800485
302,Town,Town,MA,17230.5312370085
303,County,Town,NY,45033.5950191335
304,Town,Town,MA,23314.5844712838
305,County,Town,MA,26323.8213615677
306,Town,Town,MA,40988.4285148952
307,Town,Town,MA,19996.5506570098
308,Town,Town,MA,8031.89268918203
309,Town,Town,MA,10499.7510728205
310,County,Town,MA,7159.41589796263
311,Town,Town,MA,25829.8011900466
312,Town,Town,MA,16320.3329469807
313,County,Town,MA,6625.82361415165
314,Town,Town,MA,25304.9322005219
315,County,Town,NY,4296.67220714948
316,Town,Town,NY,36980.7956677125
317,Town,Town,MA,6700.76117796872
318,Town,Town,MA,8752.51041130486
319,Town,Town,MA,5405.84470776722
320,County,Town,MA,15531.7979295413
321,County,Town,MA,12506.739022452
322,Town,Town,MA,27364.8948884865
323,Town,Town,MA,10368.8469103998
324,Town,Town,NY,18505.758502344
325,Town,Town,MA,16369.5540335517
326,Town,Town,MA,20136.7748532093
327,Town,Town,MA,27520.8637662017
328,County,Town,NY,32945.0755256804
329,County,Town,NY,1787.71607073142
330,Town,Town,NY,45967.7498901814
331,Town,Town,MA,36519.3732500489
332,Town,Town,MA,13034.1203445884
333,Town,Town,MA,8976.80301205235
334,Town,Town,MA,30782.3142551596
335,State,State,NY,30381.4953913783
336,Town,Town,NY,38010.5399007216
337,County,Town,MA,11260.2643411133
338,Town,Town,MA,30366.2206531572
339,County,Town,MA,3620.1093817561
340,Town,Town,MA,8597.60522487289
341,State,State,NY,1556.34020803449
342,Town,Town,MA,10136.6698412452
343,Town,Town,MA,14631.9973032244
344,Town,Town,MA,34017.880954033
345,Town,Town,MA,4760.58344504422
346,County,Town,MA,10111.940315918
347,Town,Town,MA,16553.9192455803
348,Town,Town,MA,37161.0272218202
349,Town,Town,MA,33471.996754082
350,Town,Town,MA,19350.2005281527
351,Town,Town,MA,33336.5630349693
352,Town,Town,MA,12332.3298430025
353,Town,Town,MA,37039.2103324507
354,County,Town,NY,7554.42590278598
355,County,Town,MA,13197.2440349034
356,Town,Town,MA,4910.33579350334
357,Town,Town,MA,16540.3006361713
358,Town,Town,MA,4192.27883441865
359,Town,Town,MA,21412.8099121734
360,Town,Town,MA,25737.0191758536
361,Town,Town,MA,26701.4593104813
362,Town,Town,MA,37179.0295492463
363,Town,Town,MA,8837.09859149923
364,Town,Town,MA,11998.592858118
365,Town,Town,MA,14732.2287436634
366,County,Town,MA,24531.6792947057
367,Town,Town,MA,18983.5372712889
368,Town,Town,MA,18992.1009948195
369,County,Town,NY,35107.8894904295
370,Town,Town,NY,42004.1414656763
371,Town,Town,MA,6367.36189065263
372,County,Town,MA,21169.6701858069
373,Town,Town,MA,9443.48723661024
374,County,Town,MA,72718.4220260918
375,Town,Town,MA,8122.51438855711
376,County,Town,NY,13128.0611461007
377,Town,Town,MA,34872.1666833019
378,County,Town,MA,18778.3139228472
379,Town,Town,MA,13956.509993566
380,Town,Town,MA,10879.2044716226
381,Town,Town,MA,18341.7028903325
382,County,Town,MA,7605.75262564263
383,Town,Town,NY,46781.6994294654
384,Town,Town,NY,23958.6993422595
385,Town,Town,MA,29352.9633386664
386,Town,Town,MA,14632.8870676791
387,County,Town,MA,5796.76846592687
388,Town,Town,MA,13212.4292745991
389,Town,Town,MA,22809.2264273989
390,Town,Town,MA,18887.0680719265
391,Town,Town,MA,10248.249403898
392,Town,Town,NY,30915.1207665718
393,Town,Town,NY,14134.433836537
394,Town,Town,MA,9837.70174114471
395,Town,Town,MA,15810.6290326589
396,Town,Town,MA,27185.7769746667
397,Town,Town,MA,4177.56259677817
398,County,Town,MA,8702.82834491125
399,Town,Town,MA,15542.9333822203
400,State,State,NY,27907.8955416899
401,Town,Town,MA,32709.1639533549
402,Town,Town,MA,2744.38566020643
403,Town,Town,MA,18921.763807536
404,Town,Town,MA,49590.9273717551
405,Town,Town,NY,35602.6442558918
406,Town,Town,MA,20608.1427489583
407,Town,Town,MA,17978.8027939951
408,Town,Town,MA,22644.0504568927
409,Town,Town,NY,24462.4601580225
410,Town,Town,NY,45656.2121382879
411,Town,Town,MA,42546.2244512406
412,Town,Town,MA,46747.622395126
413,Town,Town,MA,23885.6306314481
414,Town,Town,NY,28814.1231202513
415,County,Town,MA,15731.0552847553
416,State,State,NY,3531.75555152817
417,Town,Town,NY,32257.4787287555
418,Town,Town,MA,30011.9017419727
419,County,Town,MA,11118.3932549917
420,County,Town,MA,42726.237478001
421,County,Town,MA,14810.8316764528
422,Town,Town,NY,18833.9151093044
423,Town,Town,NY,29596.7016679706
424,Town,Town,MA,23640.016870581
425,County,Town,MA,14968.0580749817
426,Town,Town,MA,39754.3073728911
427,Town,Town,MA,17532.2050758312
428,Town,Town,MA,20680.0528255137
429,Town,Town,MA,14189.6660585371
430,Town,Town,MA,39398.5423374084
431,Town,Town,MA,8413.22432348518
432,Town,Town,MA,29259.9450197015
433,Town,Town,NY,11776.2247063678
434,Town,Town,MA,2719.86993277715
435,County,Town,MA,21637.6737421937
436,Town,Town,MA,14704.0973207602
437,County,Town,MA,15181.2366355358
438,Town,Town,MA,22017.4360575932
439,Town,Town,MA,33512.5008449356
440,Town,Town,NY,20927.3532090734
441,Town,Town,MA,12894.3886593682
442,County,Town,MA,16362.4214109234
443,Town,Town,MA,6546.3183178822
444,Town,Town,MA,22902.9799218593
445,Town,Town,MA,32769.7480837856
446,Town,Town,MA,19449.4306166199
447,Town,Town,MA,29411.2176388006
448,County,Town,MA,28629.2618595915
449,County,Town,MA,19643.4126023403
450,Town,Town,MA,26925.3531176018
451,Town,Town,MA,1685.78900383849
452,Town,Town,MA,17593.0785310472
453,County,Town,MA,14140.7756438173
454,County,Town,MA,17025.3663038423
455,Town,Town,MA,3574.29728628834
456,Town,Town,MA,2309.47345108125
457,Town,Town,MA,13968.1990025
458,Town,Town,MA,26011.0864866972
459,Town,Town,MA,16000.0445586767
460,County,Town,MA,23063.2841294281
461,Town,Town,MA,35271.4162132828
462,Town,Town,MA,33748.5290934631
463,County,Town,MA,28883.5431133288
464,Town,Town,MA,51089.5514528765
465,County,Town,MA,29178.0083153591
466,County,Town,MA,21757.2308235106
467,County,Town,NY,16545.127513391
468,Town,Town,NY,37339.5371479191
469,Town,Town,MA,18993.7661951348
470,Town,Town,MA,2326.44221171738
471,State,State,NY,17423.8375514038
472,County,Town,MA,15274.6599466306
473,County,Town,MA,877.171953052757
474,Town,Town,MA,49259.9728589165
475,County,Town,MA,47423.6398027426
476,County,Town,MA,10510.32116563
477,County,Town,MA,19851.8136348139
478,County,Town,NY,3687.4653302786
479,County,Town,MA,1286.5445509885
480,Town,Town,MA,35885.5055293464
481,Town,Town,MA,25676.2884550192
482,Town,Town,MA,35462.8748330961
483,Town,Town,MA,6420.22852438758
484,Town,Town,NY,23129.4246675439
485,Town,Town,MA,1566.39720461969
486,Town,Town,NY,10346.8432521214
487,Town,Town,NY,4102.60313213023
488,Town,Town,MA,23005.7881115244
489,County,Town,MA,1059.61211072457
490,County,Town,NY,9572.34401157063
491,Town,Town,MA,3054.30398656157
492,Town,Town,MA,28628.141233616
493,Town,Town,MA,37304.5936209203
494,Town,Town,MA,21612.146270277
495,Town,Town,MA,16815.5689607897
496,Town,Town,MA,29991.7889689566
497,Town,Town,MA,18296.0992030244
498,Town,Town,NY,22279.5197233575
499,Town,Town,MA,29843.3751496842
500,Town,Town,MA,24471.3845261981
501,Town,Town,MA,19819.3864010355
502,Town,Town,MA,10772.4025230446
503,County,Town,MA,17230.6868799126
504,Town,Town,MA,30610.1074578432
505,Town,Town,NY,32011.3086065867
506,Town,Town,MA,2796.99237324391
507,Town,Town,NY,16491.7366470272
508,Town,Town,NY,3172.73745621442
509,Town,Town,MA,20096.501316409
510,County,Town,MA,14918.1230041442
511,Town,Town,MA,17642.0548946518
512,County,Town,MA,8606.77558828942
513,Town,Town,MA,345.041299829941
514,Town,Town,MA,50828.7009382329
515,Town,Town,NY,20723.6614009407
516,Town,Town,MA,11504.6215715984
517,County,Town,NY,12642.9797099071
518,Town,Town,MA,15514.2857815661
519,Town,Town,MA,16989.0358044606
520,County,Town,MA,23794.3667527148
521,Town,Town,MA,12646.7897721581
522,Town,Town,MA,21105.8376855097
523,Town,Town,NY,37823.2692887766
524,Town,Town,NY,2633.72515880762
525,Town,Town,MA,29796.3850065415
526,Town,Town,NY,14048.810110484
527,County,Town,MA,28359.3230802814
528,County,Town,MA,14452.0946681196
529,County,Town,MA,18875.8486622812
530,Town,Town,MA,39658.932569144
531,County,Town,MA,37487.6891887122
532,Town,Town,MA,38936.4083265778
533,Town,Town,MA,8348.37766575102
534,Town,Town,MA,29878.7373963061
535,State,State,NY,17588.6644903045
536,County,Town,MA,21146.7293840636
537,County,Town,MA,6017.26164706228
538,Town,Town,MA,36088.6496862022
539,County,Town,MA,2831.58718172828
540,County,Town,MA,13685.3219438561
541,Town,Town,MA,21783.8753307019
542,Town,Town,MA,12601.208920179
543,Town,Town,MA,20034.3018002144
544,Town,Town,MA,21321.4442070275
545,Town,Town,MA,20959.9166111416
546,County,Town,MA,12905.3691106254
547,County,Town,MA,35022.2566665476
548,Town,Town,MA,5485.94281228363
549,Town,Town,MA,23957.9312896715
550,County,Town,MA,10071.6079526408
551,Town,Town,MA,6548.59169414518
552,County,Town,NY,8405.49322344456
553,County,Town,MA,11487.896746453
554,Town,Town,MA,26133.456534369
555,County,Town,MA,25099.1097815819
556,Town,Town,MA,20310.7229433257
557,Town,Town,MA,18444.7070695048
558,Town,Town,MA,30338.8992579587
559,Town,Town,MA,17184.6180307167
560,Town,Town,MA,17112.2312562201
561,Town,Town,MA,5960.79574103612
562,Town,Town,MA,29755.2107046386
563,Town,Town,MA,8774.8744695332
564,Town,Town,MA,6033.09388505267
565,Town,Town,MA,34082.9104852743
566,County,Town,MA,15387.6893509462
567,County,Town,MA,25050.2359826986
568,County,Town,MA,9021.81698016992
569,County,Town,MA,32469.0070514976
570,County,Town,MA,28712.9650368342
571,Town,Town,MA,21945.9879128875
572,Town,Town,MA,22538.2396855877
573,Town,Town,NY,24966.563271511
574,Town,Town,MA,392.613903823075
575,Town,Town,NY,54262.5349556999
576,Town,Town,NY,30103.5708220185
577,County,Town,MA,26314.086488986
578,Town,Town,NY,3998.49420324383
579,County,Town,MA,19879.7959368114
580,County,Town,MA,26213.4533685168
581,Town,Town,MA,36260.1435837116
582,Town,Town,MA,32019.2109033412
583,Town,Town,NY,6838.91548224081
584,Town,Town,MA,6677.33643405256
585,Town,Town,NY,25736.5270720297
586,Town,Town,MA,5957.75569757208
587,State,State,NY,16437.0624890054
588,Town,Town,NY,33775.7597610274
589,Town,Town,MA,19657.6362367369
590,Town,Town,MA,27830.3033394493
591,Town,Town,MA,11811.9414920583
592,Town,Town,MA,28035.5825504837
593,Town,Town,MA,26945.6775264924
594,Town,Town,MA,13507.9835200689
595,Town,Town,MA,18044.5191227106
596,Town,Town,MA,19338.4973453841
597,Town,Town,NY,36953.4242389387
598,Town,Town,MA,15654.1702223219
599,County,Town,MA,24048.9058979838
600,County,Town,MA,17733.7098533843
601,Town,Town,MA,23697.3899840733
602,Town,Town,MA,7459.4536724799
603,County,Town,MA,1899.30289418194
604,Town,Town,MA,7603.12031891775
605,Town,Town,MA,23333.121891301
606,Town,Town,MA,15522.1037851116
607,Town,Town,MA,25350.2902059225
608,Town,Town,MA,22529.173911478
609,Town,Town,MA,24962.2650838116
610,Town,Town,MA,7441.89886443016
611,Town,Town,MA,10344.9254331852
612,Town,Town,MA,19076.0658869672
613,Town,Town,MA,26831.1259515861
614,Town,Town,MA,9717.43721749055
615,Town,Town,MA,38482.7081603507
616,Town,Town,NY,13602.8999745439
617,State,State,NY,7232.80603942045
618,Town,Town,MA,11557.5572409439
619,Town,Town,MA,19940.439334871
620,Town,Town,MA,32684.9922533647
621,County,Town,MA,37609.2082241239
622,Town,Town,MA,14368.1405769271
623,Town,Town,MA,26594.2721434331
624,Town,Town,MA,36493.7223191921
625,Town,Town,MA,11922.0227866957
626,Town,Town,MA,14151.1763704884
627,Town,Town,MA,32361.6730465891
628,Town,Town,MA,4487.62059710498
629,Town,Town,MA,35385.893297032
630,Town,Town,MA,13842.0990677049
631,Town,Town,MA,7159.81311183791
632,County,Town,MA,35302.5625564187
633,Town,Town,MA,18424.0038044884
634,Town,Town,MA,17274.1437688697
635,Town,Town,MA,39237.307346663
636,Town,Town,MA,2577.76732580713
637,Town,Town,MA,25225.4883352643
638,County,Town,MA,13106.7441922518
639,Town,Town,MA,14501.0101584348
640,Town,Town,MA,40791.690307901
641,Town,Town,MA,10327.0042961778
642,County,Town,MA,9244.82935920811
643,Town,Town,MA,14611.0121727378
644,County,Town,NY,25553.8525624119
645,County,Town,NY,47319.1716218388
646,Town,Town,MA,10142.2081729402
647,Town,Town,MA,21803.0140469927
648,County,Town,NY,2527.27483770271
649,Town,Town,MA,34306.910088187
650,Town,Town,MA,23836.3676237474
651,Town,Town,MA,33546.9919222363
652,Town,Town,MA,15430.351953279
653,County,Town,MA,8229.8054394811
654,Town,Town,MA,24866.8860498644
655,Town,Town,MA,26774.9839250045
656,Town,Town,MA,20990.3511443563
657,Town,Town,MA,2645.09868672229
658,Town,Town,MA,23673.1119700365
659,Town,Town,MA,22121.5821664168
660,Town,Town,MA,11772.9612594888
661,County,Town,MA,5443.2611074554
662,Town,Town,MA,29091.811357662
663,Town,Town,MA,27567.6470476053
664,Town,Town,NY,29598.2402501054
665,Town,Town,MA,21629.7206197979
666,Town,Town,MA,36284.7147577338
667,County,Town,NY,28304.3631803946
668,County,Town,NY,10024.6489335045
669,Town,Town,MA,18111.3866186343
670,Town,Town,MA,23150.1074062077
671,Town,Town,MA,7640.01774222044
672,Town,Town,MA,25879.2308020757
673,Town,Town,MA,6506.25329577623
674,Town,Town,MA,17685.7814246379
675,Town,Town,MA,13883.1879988598
676,Town,Town,MA,25786.9344433945
677,Town,Town,MA,10545.2270089462
678,Town,Town,MA,39280.349337791
679,Town,Town,MA,18727.5476820019
680,Town,Town,MA,15173.8153727529
681,Town,Town,MA,21005.4324795448
682,County,Town,MA,25917.5052429055
683,Town,Town,MA,15663.4888935165
684,Town,Town,NY,30482.6968868773
685,Town,Town,MA,2599.74883447887
686,Town,Town,MA,20586.5312730627
687,Town,Town,MA,24538.3784892492
688,Town,Town,NY,52743.4109253805
689,Town,Town,NY,35721.1858958482
690,Town,Town,NY,8867.47194359633
691,County,Town,NY,16085.8002176718
692,Town,Town,MA,33292.6495577313
693,Town,Town,MA,27193.0406980995
694,Town,Town,MA,1804.69387982649
695,Town,Town,MA,45172.1994792389
696,Town,Town,MA,12736.1160450154
697,Town,Town,MA,9592.43001312563
698,Town,Town,MA,36435.6975467577
699,Town,Town,MA,15232.6277529212
700,Town,Town,MA,14788.6340652695
701,Town,Town,MA,23742.594304915
702,Town,Town,MA,24692.4132317562
703,County,Town,NY,27404.2706591689
704,Town,Town,MA,8620.08851535569
705,State,State,NY,32114.4862675715
706,Town,Town,NY,32441.7222616918
707,County,Town,MA,9066.58619805895
708,County,Town,MA,15227.151863833
709,Town,Town,MA,17869.1394479105
710,Town,Town,MA,7585.31078606488
711,Town,Town,MA,18476.840628192
712,County,Town,MA,2983.85399328602
713,Town,Town,MA,29287.6916840739
714,Town,Town,MA,25214.1191281921
715,Town,Town,MA,14662.8177341673
716,Town,Town,MA,13819.961737564
717,Town,Town,NY,21132.6916759289
718,Town,Town,MA,26774.2741186304
719,State,State,NY,7510.67310732596
720,State,State,CT,13795.5054654222
721,State,State,MA,2592.9184735305
722,County,Town,NY,34828.3224937059
723,State,State,CT,26082.5239156922
724,Town,Town,NY,62555.3505033102
725,Town,Town,MA,42205.4455717208
726,State,State,CT,12056.5790251473
727,State,State,CT,17241.7662837426
728,Town,Town,MA,40338.657230607
729,State,State,CT,16513.4814099258
730,State,State,CT,12220.9492542803
731,Town,Town,MA,37831.2957563902
732,Town,Town,MA,38166.7644963422
733,County,Town,MA,42795.1541440769
734,State,State,CT,20148.2020354849
735,State,State,CT,12066.0401933604
736,Town,Town,MA,36231.1062201339
737,State,State,CT,8061.34210665291
738,State,State,CT,31332.1565843748
739,Town,Town,MA,24409.7291871708
740,State,State,CT,7813.30365553146
741,Town,Town,MA,16451.6402108396
742,Town,Town,MA,10750.2605988071
743,State,State,CT,6057.66370837612
744,Town,Town,MA,18686.2347013116
745,State,State,CT,13824.788447026
746,Town,Town,NY,39186.3268837495
